ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,dt_s
6.971920,-0.919370,-74.967250,1.600027,-0.088417,0.043676,0.010000
7.297530,-0.804450,-74.967250,1.587244,-0.008522,0.051133,0.010000
7.374140,-0.670380,-74.699100,1.581918,-0.136354,0.216249,0.010000
7.029380,-1.130060,-74.890630,1.663943,-0.080960,0.108657,0.010000
6.569690,-1.628060,-74.660790,1.607484,0.066046,-0.125701,0.010000
7.431600,-1.742980,-74.756550,1.714010,0.052198,-0.206661,0.010000
8.561670,-0.440530,-74.603320,1.731055,0.062851,-0.226901,0.010000
8.925580,0.210690,-73.166800,1.549960,0.039415,0.058590,0.010000
8.216900,-0.517150,-74.392630,1.450890,0.140615,0.014914,0.010000
7.105990,-1.206680,-73.875490,1.319863,0.364320,-0.165116,0.010000
6.282390,-1.187520,-74.545870,1.135572,0.521980,-0.238619,0.010000
6.550540,-0.746990,-74.641630,1.171791,0.369647,-0.214118,0.010000
6.684610,0.249000,-74.507550,1.318797,0.132093,0.038350,0.010000
6.397310,0.421380,-75.810010,1.401888,-0.272708,0.401605,0.010000
7.048530,0.497990,-76.748530,1.744903,-0.107592,0.176834,0.010000
8.370130,1.034300,-75.752540,1.609614,-0.066046,0.224771,0.010000
7.967900,0.842760,-76.193080,1.573396,0.089482,0.173638,0.010000
7.891290,0.632070,-76.537840,1.522263,0.464455,-0.109722,0.010000
7.278370,-0.249000,-75.867460,1.293231,0.781904,-0.284426,0.010000
7.565680,-0.172380,-75.580160,1.116397,0.953412,-0.388822,0.010000
6.914450,-0.517150,-75.139630,1.242098,0.841559,-0.355798,0.010000
5.439630,-0.210690,-73.664790,1.210140,0.564590,-0.409062,0.010000
4.462790,0.287300,-72.936960,0.789361,0.512392,-0.606135,0.010000
3.811570,-1.666360,-73.281720,0.474043,0.433563,-0.743555,0.010000
3.658340,-2.987960,-74.775710,0.521980,0.099070,-0.537959,0.010000
4.022260,-3.198650,-75.120480,1.026915,-0.241815,-0.394148,0.010000
5.650320,-2.126050,-74.679940,1.230380,-0.389887,-0.205596,0.010000
6.339850,-1.819590,-74.086170,1.486044,-0.040480,-0.328101,0.010000
6.876150,-1.742980,-73.722260,1.234641,0.271642,-0.373908,0.010000
6.186620,-2.355890,-73.358340,1.061003,0.461259,-0.288687,0.010000
4.481950,-3.045420,-73.971250,1.164334,0.467651,-0.328101,0.010000
4.022260,-2.068590,-72.573040,1.185639,0.196009,-0.301470,0.010000
3.236960,-1.206680,-72.649660,0.939563,0.100135,-0.378169,0.010000
3.505110,-1.493980,-72.975270,0.771251,0.066046,-0.419714,0.010000
3.811570,-1.838750,-72.362350,0.630637,-0.393083,-0.283360,0.010000
3.351880,-1.857900,-72.630500,0.491087,-0.619984,-0.243946,0.010000
3.179500,-3.371040,-73.166800,0.312122,-0.553937,-0.564590,0.010000
5.707780,-3.294420,-74.622480,0.404800,-0.329167,-0.759534,0.010000
5.975930,-4.175490,-74.699100,0.573112,-0.239684,-0.693487,0.010000
5.975930,-5.037400,-75.216240,0.770186,-0.178964,-0.623180,0.010000
5.803540,-5.592850,-74.890630,0.920388,-0.141680,-0.584830,0.010000
6.416460,-4.960790,-75.158780,1.080178,-0.127832,-0.562460,0.010000
7.661450,-3.102890,-74.948090,1.024784,-0.078830,-0.385626,0.010000
7.795520,-1.723830,-74.871480,0.902279,-0.042611,-0.096939,0.010000
7.163450,-2.624050,-73.760570,0.882039,-0.037284,0.079895,0.010000
5.899310,-2.873040,-73.320030,0.932106,-0.028762,0.023436,0.010000
5.918470,-2.202670,-72.343200,0.643420,0.122505,0.003196,0.010000
4.960790,-3.198650,-72.477270,0.511327,0.237554,-0.129962,0.010000
4.539410,-3.888180,-72.687970,0.485761,0.243946,-0.206661,0.010000
4.501100,-4.309560,-72.553890,0.637028,0.121440,-0.103331,0.010000
4.769250,-4.960790,-72.017590,0.871386,0.057524,-0.120375,0.010000
5.133170,-4.175490,-72.783730,1.072721,-0.026632,0.013848,0.010000
5.190630,-3.332730,-72.113360,1.094027,0.041545,0.031958,0.010000
5.286400,-2.566580,-72.573040,1.198422,-0.005326,0.194943,0.010000
4.692640,-1.991980,-72.304890,1.209075,-0.027697,0.412257,0.010000
4.175490,-2.317590,-71.672820,1.237837,-0.202400,0.552872,0.010000
3.792420,-2.643200,-71.385520,1.421063,-0.351537,0.504935,0.010000
4.175490,-2.585740,-72.209120,1.475391,-0.462325,0.456998,0.010000
5.765240,-1.742980,-72.611350,1.390170,-0.492152,0.477238,0.010000
5.784390,-1.417370,-72.477270,1.356082,-0.592287,0.562460,0.010000
5.822700,-2.202670,-73.396640,1.350755,-0.479369,0.338754,0.010000
7.125140,-1.628060,-75.139630,1.237837,-0.451672,0.451672,0.010000
6.627150,-1.934510,-74.737400,1.149420,-0.347276,0.605070,0.010000
7.086840,-2.643200,-75.675930,1.275122,-0.463390,0.721184,0.010000
7.144300,-3.562570,-76.212230,1.313471,-0.324906,0.770186,0.010000
7.201760,-4.290410,-76.020690,1.344364,-0.234358,0.912932,0.010000
6.110000,-5.209780,-76.001540,1.306014,-0.132093,0.789361,0.010000
5.497090,-6.090850,-76.901760,1.294296,0.036219,0.507066,0.010000
4.462790,-6.608000,-76.059000,1.107875,0.382430,0.232228,0.010000
3.945640,-6.971920,-76.135610,0.958738,0.532632,0.007457,0.010000
3.275270,-6.971920,-76.154770,1.145159,0.486826,-0.028762,0.010000
3.524260,-6.761230,-75.561000,1.274056,0.345146,-0.040480,0.010000
2.930500,-6.397310,-74.833170,1.399758,0.444215,-0.137419,0.010000
3.007120,-6.359000,-75.177930,1.307079,0.376038,-0.071373,0.010000
1.819590,-6.416460,-74.948090,1.383778,0.330232,-0.045806,0.010000
1.647210,-6.454770,-73.779720,1.493501,0.133158,-0.005326,0.010000
0.727840,-6.722920,-73.683950,1.618137,-0.082025,-0.025566,0.010000
1.225830,-5.363010,-73.894640,1.761947,-0.418649,-0.054328,0.010000
3.428500,-4.194640,-73.971250,1.807754,-0.602940,-0.050067,0.010000
5.228940,-3.677490,-74.354320,1.812015,-0.640224,0.069242,0.010000
6.799530,-2.853890,-73.856330,1.831190,-0.654072,0.144876,0.010000
7.929600,-3.141190,-74.852330,1.838646,-0.433563,0.061785,0.010000
8.350980,-3.275270,-73.856330,1.848234,-0.323840,0.088417,0.010000
8.734050,-3.524260,-73.837180,1.749164,-0.259925,0.285491,0.010000
8.925580,-3.351880,-74.162790,1.752360,-0.249272,0.455933,0.010000
9.193730,-2.738970,-74.028720,1.596831,-0.121440,0.556068,0.010000
8.178590,-3.141190,-74.047870,1.578722,-0.158724,0.754207,0.010000
6.033390,-4.175490,-74.488400,1.837581,0.001065,0.478304,0.010000
5.650320,-4.999090,-74.277710,1.733185,0.379234,0.104396,0.010000
6.205770,-4.807560,-74.009560,1.576591,0.400539,0.034088,0.010000
5.899310,-4.730940,-74.967250,1.737446,0.444215,0.095874,0.010000
4.769250,-5.286400,-74.603320,1.715076,0.455933,0.235423,0.010000
3.888180,-5.228940,-74.162790,1.701227,0.419714,0.189617,0.010000
3.351880,-5.037400,-74.469250,1.738512,0.447411,0.233293,0.010000
3.236960,-4.750100,-74.814020,1.914280,0.186421,0.432497,0.010000
