ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,mx_ut,my_ut,mz_ut,dt_s
-7.489060,1.872270,-5.353440,0.049002,1.474326,0.410127,60.363000,141.777000,-136.875000,0.010000
-7.690180,1.719040,-6.167460,0.043676,1.584048,0.425041,60.363000,141.777000,-136.875000,0.010000
-8.101980,1.833960,-5.712570,0.052198,1.621332,0.432497,60.363000,141.777000,-136.875000,0.010000
-8.283940,1.632850,-5.645530,0.095874,1.569134,0.443150,60.363000,141.777000,-136.875000,0.010000
-8.283940,1.608900,-5.324700,0.169377,1.584048,0.447411,60.363000,141.777000,-136.875000,0.010000
-8.743620,1.599330,-4.716580,0.141680,1.456216,0.445281,60.363000,141.777000,-136.875000,0.010000
-8.207320,1.517920,-4.256890,0.073503,1.303884,0.412257,60.363000,141.777000,-136.875000,0.010000
-7.762000,1.374270,-4.352660,-0.011718,1.279383,0.400539,60.363000,141.777000,-136.875000,0.010000
-7.972690,1.254560,-4.730940,0.004261,1.353951,0.429302,60.363000,141.777000,-136.875000,0.010000
-8.140290,1.618480,-5.645530,0.137419,1.465804,0.459129,65.098000,146.543000,-115.203000,0.010000
-8.135500,1.168370,-6.009450,0.356864,1.859952,0.515588,65.098000,146.543000,-115.203000,0.010000
-8.796300,1.115700,-4.448430,0.386691,1.756621,0.526241,65.098000,146.543000,-115.203000,0.010000
-9.097970,1.091760,-3.701440,0.251402,1.523328,0.476173,65.098000,146.543000,-115.203000,0.010000
-8.987830,1.125270,-3.342310,0.122505,1.265534,0.436758,65.098000,146.543000,-115.203000,0.010000
-8.791510,0.914590,-3.476380,0.074569,1.150486,0.416518,65.098000,146.543000,-115.203000,0.010000
-8.590400,0.847550,-3.107670,0.062851,1.096157,0.388822,65.098000,146.543000,-115.203000,0.010000
-8.681380,0.799660,-3.007120,0.067112,1.036502,0.373908,65.098000,146.543000,-115.203000,0.010000
-8.911220,0.770930,-3.677490,0.201335,1.025850,0.345146,65.098000,146.543000,-115.203000,0.010000
-9.107540,0.751780,-3.471590,0.280165,1.073786,0.288687,65.098000,146.543000,-115.203000,0.010000
-9.198520,0.737410,-3.390190,0.299339,1.040763,0.258859,65.098000,146.543000,-115.203000,0.010000
-9.059660,0.852340,-2.815580,0.220510,0.994957,0.280165,65.098000,146.543000,-115.203000,0.010000
-9.097970,0.670380,-2.499550,0.127832,0.856473,0.283360,65.098000,146.543000,-115.203000,0.010000
-9.418790,0.703900,-3.179500,0.084156,0.793622,0.264186,65.098000,146.543000,-110.641000,0.010000
-9.639060,0.775720,-3.562570,0.087352,0.863929,0.253533,65.098000,146.543000,-110.641000,0.010000
-9.677360,0.751780,-3.462020,0.120375,0.830906,0.246076,65.098000,146.543000,-110.641000,0.010000
-9.404420,0.483630,-3.246540,0.134223,0.787230,0.247141,65.098000,146.543000,-110.641000,0.010000
-9.404420,0.407010,-2.815580,0.132093,0.752077,0.227967,65.098000,146.543000,-110.641000,0.010000
-9.457100,0.296880,-2.552220,0.079895,0.793622,0.216249,65.098000,146.543000,-110.641000,0.010000
-9.572020,0.445320,-2.087740,0.020240,0.690291,0.207727,65.098000,146.543000,-110.641000,0.010000
-9.294290,0.392650,-2.293650,0.022371,0.658333,0.196009,65.098000,146.543000,-110.641000,0.010000
-9.380480,0.325610,-2.001550,0.045806,0.592287,0.164051,65.098000,146.543000,-110.641000,0.010000
-9.591170,0.402230,-2.121260,0.073503,0.444215,0.145941,65.098000,146.543000,-110.641000,0.010000
-9.931150,0.311250,-2.298430,0.122505,0.306796,0.090547,65.098000,146.543000,-110.641000,0.010000
-10.079590,0.244210,-1.355120,0.105461,-0.035154,-0.006392,65.098000,146.543000,-110.641000,0.010000
-9.940730,0.253790,-1.537080,0.078830,-0.288687,-0.141680,65.098000,146.543000,-110.641000,0.010000
-9.605540,0.407010,-1.771710,-0.052198,-0.452737,-0.213053,69.832000,142.969000,-106.078000,0.010000
-9.433160,0.344770,-1.206680,-0.216249,-0.682835,-0.246076,69.832000,142.969000,-106.078000,0.010000
-9.423580,0.397440,-2.126050,-0.316384,-0.852212,-0.306796,69.832000,142.969000,-106.078000,0.010000
-9.509770,0.488420,-2.695870,-0.322775,-0.841559,-0.365386,69.832000,142.969000,-106.078000,0.010000
-9.696520,0.421380,-3.083730,-0.299339,-0.885235,-0.409062,69.832000,142.969000,-106.078000,0.010000
-9.873690,0.526720,-3.098100,-0.306796,-0.929976,-0.461259,69.832000,142.969000,-106.078000,0.010000
-9.830590,0.651220,-3.222600,-0.321710,-1.024784,-0.503870,69.832000,142.969000,-106.078000,0.010000
-9.595960,0.560240,-3.107670,-0.368582,-1.049285,-0.530502,69.832000,142.969000,-106.078000,0.010000
-9.653420,0.598550,-2.782060,-0.471912,-1.156877,-0.556068,69.832000,142.969000,-106.078000,0.010000
-9.476250,0.622490,-2.705450,-0.544350,-1.331581,-0.582700,69.832000,142.969000,-106.078000,0.010000
-9.313440,0.660800,-2.628830,-0.641289,-1.631985,-0.595483,69.832000,142.969000,-106.078000,0.010000
-9.260770,0.545880,-3.193870,-0.715858,-1.935585,-0.599744,69.832000,142.969000,-106.078000,0.010000
-9.251190,0.531510,-3.691860,-0.689226,-2.216815,-0.641289,69.832000,142.969000,-106.078000,0.010000
-8.834600,0.794870,-3.840300,-0.647681,-2.468218,-0.595483,61.547000,147.734000,-111.781000,0.010000
-8.499420,0.636860,-4.568140,-0.491087,-2.423476,-0.566721,61.547000,147.734000,-111.781000,0.010000
-7.891290,-0.363920,-4.429270,-0.426106,-2.370213,-0.580569,61.547000,147.734000,-111.781000,0.010000
-8.427590,1.048660,-4.663910,-0.609331,-2.408563,-0.540089,61.547000,147.734000,-111.781000,0.010000
-8.470690,0.890640,-4.908110,-0.584830,-1.936651,-0.576308,61.547000,147.734000,-111.781000,0.010000
-8.322240,0.957680,-4.481950,-0.763795,-1.808819,-0.586961,61.547000,147.734000,-111.781000,0.010000
-7.920020,0.804450,-4.070140,-0.919323,-1.976066,-0.579504,61.547000,147.734000,-111.781000,0.010000
-7.603980,0.727840,-4.754880,-0.769121,-2.166748,-0.558199,61.547000,147.734000,-111.781000,0.010000
-7.843400,0.699110,-6.076480,-0.484695,-2.179531,-0.544350,61.547000,147.734000,-111.781000,0.010000
-7.915230,0.938530,-6.339850,-0.315318,-2.092179,-0.549676,61.547000,147.734000,-111.781000,0.010000
-7.872140,0.895430,-6.440400,-0.155529,-1.992044,-0.510262,61.547000,147.734000,-111.781000,0.010000
-7.867350,1.005560,-6.062120,-0.170442,-2.026133,-0.476173,61.547000,147.734000,-111.781000,0.010000
-7.393290,0.857120,-5.712570,-0.185356,-2.211489,-0.422910,59.180000,147.734000,-125.469000,0.010000
-6.627150,0.708680,-5.497090,-0.139550,-2.398975,-0.362190,59.180000,147.734000,-125.469000,0.010000
-6.713340,0.660800,-4.999090,-0.201335,-2.619485,-0.400539,59.180000,147.734000,-125.469000,0.010000
-6.167460,1.063030,-5.947200,-0.204531,-2.767557,-0.350472,59.180000,147.734000,-125.469000,0.010000
-5.846640,0.914590,-7.431600,0.009587,-2.479936,-0.275903,59.180000,147.734000,-125.469000,0.010000
-6.038180,1.063030,-7.915230,0.270577,-1.973935,-0.247141,59.180000,147.734000,-125.469000,0.010000
-6.631940,0.943320,-7.565680,0.420779,-1.700162,-0.211988,59.180000,147.734000,-125.469000,0.010000
-6.789960,1.130060,-7.460330,0.431432,-1.786448,-0.173638,59.180000,147.734000,-125.469000,0.010000
-6.416460,0.881070,-7.704540,0.315318,-1.875931,-0.118244,59.180000,147.734000,-125.469000,0.010000
-6.105210,1.019930,-7.714120,0.069242,-1.879126,-0.112918,59.180000,147.734000,-125.469000,0.010000
-5.535390,0.914590,-7.158660,-0.127832,-1.989914,-0.079895,59.180000,147.734000,-125.469000,0.010000
-5.449200,0.928950,-6.833050,-0.279099,-2.275405,-0.072438,59.180000,147.734000,-125.469000,0.010000
-4.841080,1.201890,-7.632720,-0.332363,-2.446912,-0.011718,59.180000,147.734000,-125.469000,0.010000
-4.687850,0.967260,-8.470690,-0.042611,-1.980327,-0.029827,57.996000,140.586000,-136.875000,0.010000
-5.142750,1.034300,-8.839390,0.301470,-1.444499,-0.042611,57.996000,140.586000,-136.875000,0.010000
-5.549760,1.039080,-8.465900,0.436758,-1.268730,-0.024501,57.996000,140.586000,-136.875000,0.010000
-5.305550,1.067810,-8.255210,0.400539,-1.303884,-0.020240,57.996000,140.586000,-136.875000,0.010000
-4.716580,0.809240,-7.891290,0.299339,-1.410410,0.028762,57.996000,140.586000,-136.875000,0.010000
-4.209010,0.818820,-7.326260,0.164051,-1.565939,0.074569,57.996000,140.586000,-136.875000,0.010000
-4.295200,0.766140,-7.302320,0.092678,-1.685248,0.080960,57.996000,140.586000,-136.875000,0.010000
-4.323930,0.799660,-7.350200,-0.006392,-1.810950,0.067112,57.996000,140.586000,-136.875000,0.010000
-4.113240,1.058240,-7.431600,-0.045806,-2.039981,0.123571,57.996000,140.586000,-136.875000,0.010000
-3.983950,0.981620,-8.173800,-0.006392,-2.032525,0.135289,57.996000,140.586000,-136.875000,0.010000
-3.663130,1.019930,-9.016560,0.071373,-1.905758,0.176834,57.996000,140.586000,-136.875000,0.010000
-3.677490,1.024720,-9.351750,0.140615,-1.736381,0.209857,57.996000,140.586000,-136.875000,0.010000
-3.629610,0.608130,-9.102750,0.215183,-1.665008,0.218379,57.996000,140.586000,-136.875000,0.010000
-3.509900,1.244980,-8.508990,0.178964,-1.679922,0.185356,60.363000,137.012000,-148.281000,0.010000
-3.280060,0.708680,-8.389280,0.184291,-1.674596,0.154463,60.363000,137.012000,-148.281000,0.010000
-3.232170,0.900220,-8.202530,0.024501,-1.611745,0.090547,60.363000,137.012000,-148.281000,0.010000
-3.227380,0.919370,-8.092400,-0.069242,-1.625594,0.047937,60.363000,137.012000,-148.281000,0.010000
-2.887410,0.962470,-8.011000,-0.102265,-1.720402,0.035154,60.363000,137.012000,-148.281000,0.010000
-2.422930,0.751780,-8.489840,-0.001065,-1.605353,0.094809,60.363000,137.012000,-148.281000,0.010000
-2.164360,0.723050,-9.006990,0.199204,-1.423193,0.205596,60.363000,137.012000,-148.281000,0.010000
-2.566580,0.713470,-9.442730,0.297209,-1.541438,0.258859,60.363000,137.012000,-148.281000,0.010000
-2.327160,0.407010,-9.883260,0.263120,-1.690575,0.274838,60.363000,137.012000,-148.281000,0.010000
-1.465250,-2.451660,-9.964670,0.187487,-1.808819,-0.074569,60.363000,137.012000,-148.281000,0.010000
-1.891420,1.417370,-8.470690,0.095874,-1.925998,0.041545,60.363000,137.012000,-148.281000,0.010000
-1.714250,0.646430,-6.957550,0.234358,-2.284992,0.137419,60.363000,137.012000,-148.281000,0.010000
-1.503560,1.345540,-8.398860,0.180030,-2.472479,0.197074,60.363000,137.012000,-148.281000,0.010000
-1.316810,1.086970,-10.539280,-0.216249,-2.250904,0.260990,60.363000,132.246000,-152.844000,0.010000
-1.690310,0.790090,-11.856090,-0.232228,-1.642638,0.190682,60.363000,132.246000,-152.844000,0.010000
-1.757340,1.125270,-12.157760,0.014914,-1.069525,0.236489,60.363000,132.246000,-152.844000,0.010000
-1.398210,1.335960,-12.358870,-0.044741,-0.817058,0.306796,60.363000,132.246000,-152.844000,0.010000
-0.962470,1.005560,-11.678920,-0.307861,-0.921454,0.356864,60.363000,132.246000,-152.844000,0.010000
-0.684740,1.077390,-10.314220,-0.480434,-0.818123,0.331297,60.363000,132.246000,-152.844000,0.010000
-0.258570,0.430960,-9.059660,-0.411192,-0.735032,0.246076,60.363000,132.246000,-152.844000,0.010000
-0.531510,0.895430,-8.327030,-0.345146,-0.756338,0.221575,60.363000,132.246000,-152.844000,0.010000
-0.526720,0.679950,-7.948750,-0.203466,-0.785100,0.278034,60.363000,132.246000,-152.844000,0.010000
-0.617700,0.742200,-8.173800,-0.014914,-0.648746,0.280165,60.363000,132.246000,-152.844000,0.010000
-2.925710,2.547430,-4.793190,0.460194,-0.708401,0.720119,60.363000,132.246000,-152.844000,0.010000
-0.823610,2.346320,-10.783480,-0.151268,-0.466586,0.403735,60.363000,132.246000,-152.844000,0.010000
-0.995990,0.565030,-9.016560,0.181095,-0.628506,0.553937,62.730000,126.289000,-159.687000,0.010000
-0.301670,0.469260,-9.093180,0.116114,-0.723315,0.648746,62.730000,126.289000,-159.687000,0.010000
0.148440,-0.167590,-8.667010,0.082025,-0.862864,0.572047,62.730000,126.289000,-159.687000,0.010000
0.426170,-0.210690,-8.245630,0.106526,-0.939563,0.462325,62.730000,126.289000,-159.687000,0.010000
0.603340,-0.138860,-7.685390,0.196009,-1.072721,0.365386,62.730000,126.289000,-159.687000,0.010000
0.814030,-0.354340,-8.121130,0.418649,-0.883104,0.311057,62.730000,126.289000,-159.687000,0.010000
0.742200,-0.426170,-8.461110,0.703075,-0.678573,0.285491,62.730000,126.289000,-159.687000,0.010000
0.311250,-0.057460,-9.495400,0.730771,-0.624245,0.259925,62.730000,126.289000,-159.687000,0.010000
0.110130,0.062250,-9.691730,0.659399,-0.619984,0.252468,62.730000,126.289000,-159.687000,0.010000
0.368710,0.023940,-9.768340,0.599744,-0.547546,0.231162,62.730000,126.289000,-159.687000,0.010000
0.368710,0.076610,-9.572020,0.625310,-0.420779,0.210922,62.730000,126.289000,-159.687000,0.010000
0.627280,0.114920,-9.452310,0.717988,-0.283360,0.207727,62.730000,126.289000,-159.687000,0.010000
0.766140,0.287300,-9.854530,0.729706,-0.132093,0.202400,62.730000,126.289000,-159.687000,0.010000
0.723050,0.454900,-9.950300,0.710531,-0.121440,0.230097,60.363000,126.289000,-159.687000,0.010000
0.857120,0.526720,-10.251970,0.607201,-0.173638,0.246076,60.363000,126.289000,-159.687000,0.010000
1.125270,0.344770,-10.036490,0.555003,-0.138484,0.216249,60.363000,126.289000,-159.687000,0.010000
1.398210,0.339980,-9.667790,0.548611,-0.116114,0.177899,60.363000,126.289000,-159.687000,0.010000
1.608900,0.282520,-9.801860,0.486826,-0.137419,0.113983,60.363000,126.289000,-159.687000,0.010000
1.580170,0.225050,-9.830590,0.399474,-0.200270,0.057524,60.363000,126.289000,-159.687000,0.010000
1.316810,0.392650,-9.849750,0.320645,-0.207727,0.009587,60.363000,126.289000,-159.687000,0.010000
1.101330,0.536300,-9.653420,0.264186,-0.229032,0.006392,60.363000,126.289000,-159.687000,0.010000
0.890640,0.694320,-9.557650,0.230097,-0.196009,-0.004261,60.363000,126.289000,-159.687000,0.010000
0.986410,0.660800,-9.289500,0.231162,-0.145941,-0.005326,60.363000,126.289000,-159.687000,0.010000
0.943320,0.651220,-9.141060,0.254598,-0.074569,-0.001065,60.363000,126.289000,-159.687000,0.010000
0.780510,0.751780,-9.246410,0.267381,-0.039415,0.000000,60.363000,126.289000,-159.687000,0.010000
0.804450,0.770930,-9.150640,0.236489,-0.060720,0.009587,60.363000,126.289000,-159.687000,0.010000
0.837970,0.641650,-9.026140,0.239684,-0.077764,0.002131,61.547000,122.715000,-160.828000,0.010000
0.909800,0.737410,-8.805870,0.247141,-0.066046,-0.007457,61.547000,122.715000,-160.828000,0.010000
0.756570,0.732630,-8.834600,0.297209,-0.051133,-0.025566,61.547000,122.715000,-160.828000,0.010000
0.751780,0.694320,-8.796300,0.287621,-0.045806,-0.049002,61.547000,122.715000,-160.828000,0.010000
0.636860,0.790090,-8.738840,0.329167,-0.012783,-0.061785,61.547000,122.715000,-160.828000,0.010000
0.541090,0.933740,-8.992620,0.345146,0.020240,-0.046872,61.547000,122.715000,-160.828000,0.010000
0.387860,1.115700,-8.834600,0.363255,0.000000,-0.005326,61.547000,122.715000,-160.828000,0.010000
0.483630,1.039080,-8.920800,0.376038,-0.030893,0.030893,61.547000,122.715000,-160.828000,0.010000
0.641650,0.972050,-8.863330,0.406931,-0.022371,0.042611,61.547000,122.715000,-160.828000,0.010000
0.746990,0.890640,-8.959100,0.425041,0.011718,0.029827,61.547000,122.715000,-160.828000,0.010000
0.708680,0.943320,-9.270350,0.419714,0.033023,0.020240,61.547000,122.715000,-160.828000,0.010000
0.766140,1.034300,-9.394850,0.383495,0.020240,0.030893,61.547000,122.715000,-160.828000,0.010000
0.732630,1.043870,-9.423580,0.332363,-0.029827,0.036219,61.547000,122.715000,-160.828000,0.010000
0.761360,0.928950,-9.351750,0.279099,-0.054328,0.017044,60.363000,122.715000,-161.969000,0.010000
0.809240,0.952890,-9.289500,0.258859,-0.051133,0.013848,60.363000,122.715000,-161.969000,0.010000
0.732630,1.034300,-9.279930,0.276969,-0.015979,0.008522,60.363000,122.715000,-161.969000,0.010000
0.584190,1.130060,-9.121910,0.266316,-0.037284,0.045806,60.363000,122.715000,-161.969000,0.010000
0.689530,1.063030,-9.112330,0.269512,-0.071373,0.063916,60.363000,122.715000,-161.969000,0.010000
0.857120,0.919370,-9.093180,0.278034,-0.047937,0.056459,60.363000,122.715000,-161.969000,0.010000
0.794870,0.861910,-9.246410,0.307861,-0.035154,0.047937,60.363000,122.715000,-161.969000,0.010000
0.761360,0.895430,-9.428370,0.284426,-0.018109,0.035154,60.363000,122.715000,-161.969000,0.010000
0.689530,0.957680,-9.318230,0.239684,-0.054328,0.040480,60.363000,122.715000,-161.969000,0.010000
0.737410,0.962470,-9.241620,0.215183,-0.096939,0.043676,60.363000,122.715000,-161.969000,0.010000
0.799660,1.024720,-9.040510,0.190682,-0.104396,0.030893,60.363000,122.715000,-161.969000,0.010000
0.627280,1.163580,-9.097970,0.230097,-0.070307,0.030893,60.363000,122.715000,-161.969000,0.010000
0.622490,1.249770,-9.016560,0.279099,-0.005326,0.053263,57.996000,122.715000,-161.969000,0.010000
0.627280,1.355120,-9.165000,0.351537,0.012783,0.090547,57.996000,122.715000,-161.969000,0.010000
0.751780,1.316810,-9.346960,0.357929,0.049002,0.107592,57.996000,122.715000,-161.969000,0.010000
0.823610,1.288080,-9.351750,0.360059,0.066046,0.117179,57.996000,122.715000,-161.969000,0.010000
0.967260,1.254560,-9.414000,0.367516,0.102265,0.098004,57.996000,122.715000,-161.969000,0.010000
1.000780,1.187520,-9.557650,0.337689,0.102265,0.077764,57.996000,122.715000,-161.969000,0.010000
1.010350,1.197100,-9.586380,0.286556,0.078830,0.045806,57.996000,122.715000,-161.969000,0.010000
0.986410,1.206680,-9.595960,0.221575,0.047937,0.013848,57.996000,122.715000,-161.969000,0.010000
0.876280,1.211470,-9.423580,0.169377,0.014914,-0.013848,57.996000,122.715000,-161.969000,0.010000
0.612920,1.302450,-9.418790,0.134223,-0.007457,-0.020240,57.996000,122.715000,-161.969000,0.010000
0.416590,1.288080,-9.260770,0.134223,-0.024501,-0.018109,57.996000,122.715000,-161.969000,0.010000
0.459690,1.235410,-9.174580,0.116114,-0.024501,-0.004261,57.996000,122.715000,-161.969000,0.010000
0.435740,1.163580,-9.050080,0.138484,-0.015979,0.003196,57.996000,122.715000,-161.969000,0.010000
0.363920,1.221040,-8.954310,0.158724,-0.012783,0.031958,60.363000,123.906000,-160.828000,0.010000
0.411800,1.110910,-8.786720,0.185356,-0.049002,0.053263,60.363000,123.906000,-160.828000,0.010000
0.392650,0.972050,-8.896850,0.209857,-0.044741,0.049002,60.363000,123.906000,-160.828000,0.010000
0.493210,0.909800,-8.978260,0.232228,-0.040480,0.050067,60.363000,123.906000,-160.828000,0.010000
0.454900,0.876280,-9.030930,0.237554,-0.053263,0.051133,60.363000,123.906000,-160.828000,0.010000
0.411800,0.804450,-9.054870,0.221575,-0.123571,0.060720,60.363000,123.906000,-160.828000,0.010000
0.588970,0.679950,-9.212890,0.197074,-0.140615,0.034088,60.363000,123.906000,-160.828000,0.010000
0.512360,0.608130,-9.222460,0.208792,-0.129962,0.020240,60.363000,123.906000,-160.828000,0.010000
0.450110,0.651220,-9.428370,0.229032,-0.115049,0.025566,60.363000,123.906000,-160.828000,0.010000
0.502780,0.703900,-9.610330,0.219444,-0.102265,0.024501,60.363000,123.906000,-160.828000,0.010000
0.636860,0.675160,-9.390060,0.229032,-0.099070,0.034088,60.363000,123.906000,-160.828000,0.010000
0.794870,0.703900,-9.385270,0.253533,-0.070307,0.041545,60.363000,123.906000,-160.828000,0.010000
0.938530,0.746990,-9.414000,0.276969,-0.026632,0.037284,60.363000,123.906000,-160.828000,0.010000
1.048660,0.785300,-9.500190,0.282295,-0.018109,0.036219,59.180000,122.715000,-165.391000,0.010000
1.197100,0.871490,-9.514560,0.268447,-0.012783,0.031958,59.180000,122.715000,-165.391000,0.010000
1.249770,0.818820,-9.504980,0.268447,-0.014914,0.019175,59.180000,122.715000,-165.391000,0.010000
1.312020,0.876280,-9.586380,0.258859,0.002131,-0.002131,59.180000,122.715000,-165.391000,0.010000
1.355120,0.995990,-9.476250,0.222640,-0.001065,-0.023436,59.180000,122.715000,-165.391000,0.010000
1.297660,1.115700,-9.356540,0.214118,0.022371,-0.033023,59.180000,122.715000,-165.391000,0.010000
1.278500,1.173160,-9.452310,0.199204,0.024501,-0.045806,59.180000,122.715000,-165.391000,0.010000
1.197100,1.302450,-9.323020,0.178964,0.009587,-0.055394,59.180000,122.715000,-165.391000,0.010000
1.158790,1.316810,-9.198520,0.149137,-0.036219,-0.060720,59.180000,122.715000,-165.391000,0.010000
1.010350,1.283290,-9.131480,0.136354,-0.042611,-0.076699,59.180000,122.715000,-165.391000,0.010000
0.861910,1.288080,-9.102750,0.123571,-0.051133,-0.086286,59.180000,122.715000,-165.391000,0.010000
0.718260,1.364690,-9.083600,0.107592,-0.068177,-0.079895,59.180000,122.715000,-165.391000,0.010000
0.603340,1.379060,-8.992620,0.112918,-0.091613,-0.074569,59.180000,122.715000,-165.391000,0.010000
0.622490,1.340750,-8.925580,0.122505,-0.108657,-0.064981,59.180000,120.332000,-165.391000,0.010000
0.497990,1.283290,-8.844180,0.155529,-0.115049,-0.063916,59.180000,120.332000,-165.391000,0.010000
0.493210,1.240200,-8.839390,0.191748,-0.113983,-0.064981,59.180000,120.332000,-165.391000,0.010000
0.478840,1.173160,-8.700530,0.223706,-0.123571,-0.068177,59.180000,120.332000,-165.391000,0.010000
0.411800,1.187520,-8.786720,0.259925,-0.147006,-0.069242,59.180000,120.332000,-165.391000,0.010000
0.359130,1.302450,-8.868120,0.292948,-0.136354,-0.082025,59.180000,120.332000,-165.391000,0.010000
0.368710,1.355120,-8.892070,0.356864,-0.103331,-0.063916,59.180000,120.332000,-165.391000,0.010000
0.387860,1.474830,-9.059660,0.415453,-0.079895,-0.036219,59.180000,120.332000,-165.391000,0.010000
0.383070,1.517920,-9.275140,0.438889,-0.092678,0.003196,59.180000,120.332000,-165.391000,0.010000
0.545880,1.527500,-9.629480,0.437824,-0.060720,0.027697,59.180000,120.332000,-165.391000,0.010000
0.723050,1.470040,-9.921570,0.422910,-0.021305,0.047937,59.180000,120.332000,-165.391000,0.010000
0.962470,1.364690,-9.859320,0.381365,-0.021305,0.061785,59.180000,120.332000,-165.391000,0.010000
1.163580,1.216250,-9.811440,0.328101,-0.013848,0.041545,59.180000,120.332000,-165.391000,0.010000
1.254560,1.101330,-9.706090,0.268447,-0.017044,0.001065,59.180000,120.332000,-165.391000,0.010000
1.139640,1.120490,-9.466670,0.218379,-0.026632,-0.034088,59.180000,120.332000,-165.391000,0.010000
1.043870,1.110910,-9.433160,0.169377,-0.058590,-0.050067,59.180000,120.332000,-165.391000,0.010000
0.857120,1.077390,-9.169790,0.127832,-0.091613,-0.061785,59.180000,120.332000,-165.391000,0.010000
0.799660,1.221040,-8.935160,0.136354,-0.091613,-0.052198,59.180000,120.332000,-165.391000,0.010000
0.694320,1.197100,-8.872910,0.172573,-0.051133,-0.025566,59.180000,120.332000,-165.391000,0.010000
0.603340,1.264140,-9.045290,0.196009,-0.037284,-0.002131,59.180000,120.332000,-165.391000,0.010000
0.665590,1.312020,-8.882490,0.213053,-0.025566,0.035154,59.180000,120.332000,-165.391000,0.010000
0.857120,1.221040,-8.896850,0.214118,-0.030893,0.063916,59.180000,120.332000,-165.391000,0.010000
1.029510,1.149220,-8.939950,0.219444,-0.029827,0.069242,59.180000,120.332000,-165.391000,0.010000
1.187520,1.034300,-9.016560,0.223706,-0.023436,0.060720,59.180000,120.332000,-165.391000,0.010000
1.264140,0.995990,-8.983040,0.213053,-0.034088,0.039415,59.180000,120.332000,-165.391000,0.010000
